station_id,timestamp,fault_type
AWS_DIU,2021-01-18T05:00:00,drift
AWS_DIU,2021-01-18T06:00:00,drift
AWS_DIU,2021-01-18T07:00:00,drift
AWS_DIU,2021-01-18T08:00:00,drift
AWS_DIU,2021-01-18T09:00:00,drift
AWS_DIU,2021-01-18T10:00:00,drift
AWS_DIU,2021-01-18T11:00:00,drift
AWS_DIU,2021-01-18T12:00:00,drift
AWS_DIU,2021-01-18T13:00:00,drift
AWS_DIU,2021-01-18T14:00:00,drift
AWS_DIU,2021-01-18T15:00:00,drift
AWS_DIU,2021-01-18T16:00:00,drift
AWS_DIU,2021-01-18T17:00:00,drift
AWS_DIU,2021-01-18T18:00:00,drift
AWS_DIU,2021-01-18T19:00:00,drift
AWS_DIU,2021-01-18T20:00:00,drift
AWS_DIU,2021-01-19T11:00:00,dropout
AWS_DIU,2021-01-19T13:00:00,frozen
AWS_DIU,2021-01-19T14:00:00,frozen
AWS_DIU,2021-01-19T15:00:00,frozen
AWS_DIU,2021-01-19T16:00:00,frozen
AWS_DIU,2021-01-19T17:00:00,frozen
AWS_DIU,2021-01-19T18:00:00,frozen
AWS_DIU,2021-01-19T19:00:00,frozen
AWS_DIU,2021-01-20T14:00:00,dropout
AWS_DIU,2021-01-21T02:00:00,dropout
AWS_DIU,2021-01-21T10:00:00,drift
AWS_DIU,2021-01-21T11:00:00,drift
AWS_DIU,2021-01-21T12:00:00,drift
AWS_DIU,2021-01-21T13:00:00,drift
AWS_DIU,2021-01-21T14:00:00,drift
AWS_DIU,2021-01-21T15:00:00,drift
AWS_DIU,2021-01-21T16:00:00,drift
AWS_DIU,2021-01-21T17:00:00,drift
AWS_DIU,2021-01-21T18:00:00,drift
AWS_DIU,2021-01-21T19:00:00,drift
AWS_DIU,2021-01-21T20:00:00,drift
AWS_DIU,2021-01-21T21:00:00,drift
AWS_DIU,2021-01-21T22:00:00,drift
AWS_DIU,2021-01-21T23:00:00,drift
AWS_DIU,2021-01-22T00:00:00,drift
AWS_DIU,2021-01-22T01:00:00,drift
AWS_DIU,2021-01-22T02:00:00,drift
AWS_DIU,2021-01-22T03:00:00,drift
AWS_DIU,2021-01-22T04:00:00,drift
AWS_DIU,2021-01-22T05:00:00,drift
AWS_DIU,2021-01-22T06:00:00,drift
AWS_DIU,2021-01-22T07:00:00,drift
AWS_DIU,2021-01-22T08:00:00,drift
AWS_DIU,2021-01-22T09:00:00,drift
AWS_DIU,2021-01-22T10:00:00,drift
AWS_DIU,2021-01-23T21:00:00,frozen
AWS_DIU,2021-01-23T22:00:00,frozen
AWS_DIU,2021-01-23T23:00:00,frozen
AWS_DIU,2021-01-24T00:00:00,frozen
AWS_DIU,2021-01-24T07:00:00,frozen
AWS_DIU,2021-01-24T08:00:00,frozen
AWS_DIU,2021-01-24T09:00:00,frozen
AWS_DIU,2021-01-24T10:00:00,frozen
AWS_DIU,2021-01-24T11:00:00,frozen
AWS_DIU,2021-01-24T12:00:00,frozen
AWS_DIU,2021-01-24T13:00:00,spike
AWS_DIU,2021-01-25T12:00:00,spike
AWS_DIU,2021-01-27T12:00:00,dropout
AWS_DIU,2021-02-01T00:00:00,frozen
AWS_DIU,2021-02-01T01:00:00,frozen
AWS_DIU,2021-02-01T02:00:00,frozen
AWS_DIU,2021-02-01T03:00:00,frozen
AWS_DIU,2021-02-01T04:00:00,frozen
AWS_DIU,2021-02-01T05:00:00,frozen
AWS_DIU,2021-02-01T06:00:00,frozen
AWS_DIU,2021-02-01T07:00:00,frozen
AWS_DIU,2021-02-01T22:00:00,dropout
AWS_DIU,2021-02-02T22:00:00,dropout
AWS_DIU,2021-02-04T15:00:00,dropout
AWS_DIU,2021-02-06T19:00:00,dropout
AWS_DIU,2021-02-10T04:00:00,dropout
AWS_DIU,2021-02-11T03:00:00,dropout
AWS_DIU,2021-02-14T02:00:00,drift
AWS_DIU,2021-02-14T03:00:00,drift
AWS_DIU,2021-02-14T04:00:00,drift
AWS_DIU,2021-02-14T05:00:00,drift
AWS_DIU,2021-02-14T06:00:00,drift
AWS_DIU,2021-02-14T07:00:00,drift
AWS_DIU,2021-02-14T08:00:00,drift
AWS_DIU,2021-02-14T09:00:00,drift
AWS_DIU,2021-02-14T10:00:00,drift
AWS_DIU,2021-02-14T11:00:00,drift
AWS_DIU,2021-02-14T12:00:00,drift
AWS_DIU,2021-02-14T13:00:00,drift
AWS_DIU,2021-02-14T14:00:00,drift
AWS_DIU,2021-02-14T15:00:00,drift
AWS_DIU,2021-02-14T16:00:00,drift
AWS_DIU,2021-02-14T17:00:00,drift
AWS_DIU,2021-02-14T18:00:00,drift
AWS_DIU,2021-02-19T06:00:00,frozen
AWS_DIU,2021-02-19T07:00:00,frozen
AWS_DIU,2021-02-19T08:00:00,frozen
AWS_DIU,2021-02-19T09:00:00,frozen
AWS_DIU,2021-02-19T10:00:00,frozen
AWS_DIU,2021-02-20T03:00:00,spike
AWS_DIU,2021-02-20T07:00:00,frozen
AWS_DIU,2021-02-20T08:00:00,frozen
AWS_DIU,2021-02-20T09:00:00,frozen
AWS_DIU,2021-02-20T10:00:00,frozen
AWS_DIU,2021-02-20T11:00:00,frozen
AWS_DIU,2021-02-20T12:00:00,frozen
AWS_DIU,2021-02-20T13:00:00,frozen
AWS_DIU,2021-02-21T02:00:00,drift
AWS_DIU,2021-02-21T03:00:00,drift
AWS_DIU,2021-02-21T04:00:00,drift
AWS_DIU,2021-02-21T05:00:00,drift
AWS_DIU,2021-02-21T06:00:00,drift
AWS_DIU,2021-02-21T07:00:00,drift
AWS_DIU,2021-02-21T08:00:00,drift
AWS_DIU,2021-02-21T09:00:00,drift
AWS_DIU,2021-02-21T10:00:00,drift
AWS_DIU,2021-02-21T11:00:00,drift
AWS_DIU,2021-02-21T12:00:00,drift
AWS_DIU,2021-02-21T13:00:00,drift
AWS_DIU,2021-02-21T14:00:00,drift
AWS_DIU,2021-02-21T15:00:00,drift
AWS_DIU,2021-02-21T16:00:00,drift
AWS_DIU,2021-02-21T17:00:00,drift
AWS_DIU,2021-02-21T18:00:00,drift
AWS_DIU,2021-02-21T19:00:00,drift
AWS_DIU,2021-02-21T20:00:00,drift
AWS_DIU,2021-02-21T21:00:00,drift
AWS_DIU,2021-02-21T22:00:00,drift
AWS_DIU,2021-02-21T23:00:00,drift
AWS_DIU,2021-02-22T00:00:00,drift
AWS_DIU,2021-02-22T01:00:00,drift
AWS_DIU,2021-02-23T17:00:00,spike
AWS_DIU,2021-02-26T11:00:00,frozen
AWS_DIU,2021-02-26T12:00:00,frozen
AWS_DIU,2021-02-26T13:00:00,frozen
AWS_DIU,2021-02-26T14:00:00,frozen
AWS_DIU,2021-02-26T15:00:00,frozen
AWS_DIU,2021-02-26T16:00:00,frozen
AWS_DIU,2021-02-26T17:00:00,frozen
AWS_DIU,2021-02-26T18:00:00,frozen
AWS_DIU,2021-02-26T19:00:00,frozen
AWS_DIU,2021-02-26T20:00:00,frozen
AWS_DIU,2021-03-02T08:00:00,drift
AWS_DIU,2021-03-02T09:00:00,drift
AWS_DIU,2021-03-02T10:00:00,drift
AWS_DIU,2021-03-02T11:00:00,drift
AWS_DIU,2021-03-02T12:00:00,drift
AWS_DIU,2021-03-02T13:00:00,drift
AWS_DIU,2021-03-02T14:00:00,drift
AWS_DIU,2021-03-02T15:00:00,drift
AWS_DIU,2021-03-02T16:00:00,drift
AWS_DIU,2021-03-02T17:00:00,drift
AWS_DIU,2021-03-02T18:00:00,drift
AWS_DIU,2021-03-02T19:00:00,drift
AWS_DIU,2021-03-02T20:00:00,drift
AWS_DIU,2021-03-02T21:00:00,drift
AWS_DIU,2021-03-02T22:00:00,drift
AWS_DIU,2021-03-02T23:00:00,drift
AWS_DIU,2021-03-03T00:00:00,drift
AWS_DIU,2021-03-05T20:00:00,drift
AWS_DIU,2021-03-05T21:00:00,drift
AWS_DIU,2021-03-05T22:00:00,drift
AWS_DIU,2021-03-05T23:00:00,drift
AWS_DIU,2021-03-06T00:00:00,drift
AWS_DIU,2021-03-06T01:00:00,drift
AWS_DIU,2021-03-06T02:00:00,drift
AWS_DIU,2021-03-06T03:00:00,drift
AWS_DIU,2021-03-06T04:00:00,drift
AWS_DIU,2021-03-06T05:00:00,drift
AWS_DIU,2021-03-06T06:00:00,drift
AWS_DIU,2021-03-06T07:00:00,drift
AWS_DIU,2021-03-06T08:00:00,drift
AWS_DIU,2021-03-06T09:00:00,drift
AWS_DIU,2021-03-06T10:00:00,drift
AWS_DIU,2021-03-06T11:00:00,drift
AWS_DIU,2021-03-06T12:00:00,drift
AWS_DIU,2021-03-06T13:00:00,drift
AWS_DIU,2021-03-06T14:00:00,drift
AWS_DIU,2021-03-06T15:00:00,drift
AWS_DIU,2021-03-06T16:00:00,drift
AWS_DIU,2021-03-06T17:00:00,drift
AWS_DIU,2021-03-06T18:00:00,drift
AWS_DIU,2021-03-06T19:00:00,drift
AWS_DIU,2021-03-06T20:00:00,drift
AWS_DIU,2021-03-06T21:00:00,drift
AWS_DIU,2021-03-06T22:00:00,drift
AWS_DIU,2021-03-06T23:00:00,drift
AWS_DIU,2021-03-07T00:00:00,drift
AWS_DIU,2021-03-07T01:00:00,drift
AWS_DIU,2021-03-08T13:00:00,dropout
AWS_DIU,2021-03-14T04:00:00,frozen
AWS_DIU,2021-03-14T05:00:00,frozen
AWS_DIU,2021-03-14T06:00:00,frozen
AWS_DIU,2021-03-14T07:00:00,frozen
AWS_DIU,2021-03-14T08:00:00,frozen
AWS_DIU,2021-03-14T09:00:00,frozen
AWS_DIU,2021-03-14T10:00:00,frozen
AWS_DIU,2021-03-14T11:00:00,frozen
AWS_DIU,2021-03-15T16:00:00,spike
AWS_DIU,2021-03-15T18:00:00,frozen
AWS_DIU,2021-03-15T19:00:00,frozen
AWS_DIU,2021-03-15T20:00:00,frozen
AWS_DIU,2021-03-15T21:00:00,frozen
AWS_DIU,2021-03-15T22:00:00,frozen
AWS_DIU,2021-03-15T23:00:00,frozen
AWS_DIU,2021-03-16T00:00:00,frozen
AWS_DIU,2021-03-16T01:00:00,frozen
AWS_DIU,2021-03-16T02:00:00,frozen
AWS_DIU,2021-03-18T03:00:00,frozen
AWS_DIU,2021-03-18T04:00:00,frozen
AWS_DIU,2021-03-18T05:00:00,frozen
AWS_DIU,2021-03-18T06:00:00,frozen
AWS_DIU,2021-03-18T07:00:00,frozen
AWS_DIU,2021-03-18T08:00:00,frozen
AWS_DIU,2021-03-18T09:00:00,frozen
AWS_DIU,2021-03-18T10:00:00,frozen
AWS_DIU,2021-03-18T11:00:00,frozen
AWS_DIU,2021-03-18T12:00:00,frozen
AWS_DIU,2021-03-18T22:00:00,dropout
AWS_DIU,2021-03-20T03:00:00,drift
AWS_DIU,2021-03-20T04:00:00,drift
AWS_DIU,2021-03-20T05:00:00,drift
AWS_DIU,2021-03-20T06:00:00,drift
AWS_DIU,2021-03-20T07:00:00,drift
AWS_DIU,2021-03-20T08:00:00,drift
AWS_DIU,2021-03-20T09:00:00,drift
AWS_DIU,2021-03-20T10:00:00,drift
AWS_DIU,2021-03-20T11:00:00,drift
AWS_DIU,2021-03-20T12:00:00,drift
AWS_DIU,2021-03-20T13:00:00,drift
AWS_DIU,2021-03-20T14:00:00,drift
AWS_DIU,2021-03-20T15:00:00,drift
AWS_DIU,2021-03-20T16:00:00,drift
AWS_DIU,2021-03-20T17:00:00,drift
AWS_DIU,2021-03-20T18:00:00,drift
AWS_DIU,2021-03-20T19:00:00,drift
AWS_DIU,2021-03-20T20:00:00,drift
AWS_DIU,2021-03-20T21:00:00,drift
AWS_DIU,2021-03-20T22:00:00,drift
AWS_DIU,2021-03-20T23:00:00,drift
AWS_DIU,2021-03-21T00:00:00,drift
AWS_DIU,2021-03-21T01:00:00,drift
AWS_DIU,2021-03-21T02:00:00,drift
AWS_DIU,2021-03-21T03:00:00,drift
AWS_DIU,2021-03-21T04:00:00,drift
AWS_DIU,2021-03-21T05:00:00,drift
AWS_DIU,2021-03-25T07:00:00,frozen
AWS_DIU,2021-03-25T08:00:00,frozen
AWS_DIU,2021-03-25T09:00:00,frozen
AWS_DIU,2021-03-25T10:00:00,frozen
AWS_DIU,2021-03-25T11:00:00,frozen
AWS_DIU,2021-03-27T18:00:00,dropout
AWS_DIU,2021-03-28T20:00:00,drift
AWS_DIU,2021-03-28T21:00:00,drift
AWS_DIU,2021-03-28T22:00:00,drift
AWS_DIU,2021-03-28T23:00:00,drift
AWS_DIU,2021-03-29T00:00:00,drift
AWS_DIU,2021-03-29T01:00:00,drift
AWS_DIU,2021-03-29T02:00:00,drift
AWS_DIU,2021-03-29T03:00:00,drift
AWS_DIU,2021-03-29T04:00:00,drift
AWS_DIU,2021-03-29T05:00:00,drift
AWS_DIU,2021-03-29T06:00:00,drift
AWS_DIU,2021-03-31T02:00:00,frozen
AWS_DIU,2021-03-31T03:00:00,frozen
AWS_DIU,2021-03-31T04:00:00,frozen
AWS_DIU,2021-03-31T05:00:00,frozen
AWS_DIU,2021-04-01T04:00:00,drift
AWS_DIU,2021-04-01T05:00:00,drift
AWS_DIU,2021-04-01T06:00:00,drift
AWS_DIU,2021-04-01T07:00:00,drift
AWS_DIU,2021-04-01T08:00:00,drift
AWS_DIU,2021-04-01T09:00:00,drift
AWS_DIU,2021-04-01T10:00:00,drift
AWS_DIU,2021-04-01T11:00:00,drift
AWS_DIU,2021-04-01T12:00:00,drift
AWS_DIU,2021-04-01T13:00:00,drift
AWS_DIU,2021-04-01T14:00:00,drift
AWS_DIU,2021-04-01T15:00:00,drift
AWS_DIU,2021-04-01T16:00:00,drift
AWS_DIU,2021-04-01T17:00:00,drift
AWS_DIU,2021-04-01T18:00:00,drift
AWS_DIU,2021-04-01T19:00:00,drift
AWS_DIU,2021-04-01T20:00:00,drift
AWS_DIU,2021-04-01T21:00:00,drift
AWS_DIU,2021-04-01T22:00:00,drift
AWS_DIU,2021-04-01T23:00:00,drift
AWS_DIU,2021-04-02T00:00:00,drift
AWS_DIU,2021-04-02T01:00:00,drift
AWS_DIU,2021-04-02T02:00:00,drift
AWS_DIU,2021-04-03T00:00:00,spike
AWS_DIU,2021-04-05T11:00:00,dropout
AWS_DIU,2021-04-07T20:00:00,drift
AWS_DIU,2021-04-07T21:00:00,drift
AWS_DIU,2021-04-07T22:00:00,drift
AWS_DIU,2021-04-07T23:00:00,drift
AWS_DIU,2021-04-08T00:00:00,drift
AWS_DIU,2021-04-08T01:00:00,drift
AWS_DIU,2021-04-08T02:00:00,drift
AWS_DIU,2021-04-08T03:00:00,drift
AWS_DIU,2021-04-08T04:00:00,drift
AWS_DIU,2021-04-08T05:00:00,drift
AWS_DIU,2021-04-08T06:00:00,drift
AWS_DIU,2021-04-08T07:00:00,drift
AWS_DIU,2021-04-08T08:00:00,drift
AWS_DIU,2021-04-08T09:00:00,drift
AWS_DIU,2021-04-08T10:00:00,drift
AWS_DIU,2021-04-08T11:00:00,drift
AWS_DIU,2021-04-08T12:00:00,drift
AWS_DIU,2021-04-08T13:00:00,drift
AWS_DIU,2021-04-08T14:00:00,drift
AWS_DIU,2021-04-08T15:00:00,drift
AWS_DIU,2021-04-08T16:00:00,drift
AWS_DIU,2021-04-08T17:00:00,drift
AWS_DIU,2021-04-08T18:00:00,drift
AWS_DIU,2021-04-08T19:00:00,drift
AWS_DIU,2021-04-10T02:00:00,spike
AWS_DIU,2021-04-11T20:00:00,dropout
AWS_DIU,2021-04-11T23:00:00,spike
AWS_DIU,2021-04-12T18:00:00,dropout
AWS_DIU,2021-04-13T05:00:00,frozen
AWS_DIU,2021-04-13T06:00:00,frozen
AWS_DIU,2021-04-13T07:00:00,frozen
AWS_DIU,2021-04-13T08:00:00,frozen
AWS_DIU,2021-04-13T09:00:00,frozen
AWS_DIU,2021-04-13T10:00:00,frozen
AWS_DIU,2021-04-13T11:00:00,frozen
AWS_DIU,2021-04-13T12:00:00,frozen
AWS_DIU,2021-04-13T21:00:00,drift
AWS_DIU,2021-04-13T22:00:00,drift
AWS_DIU,2021-04-13T23:00:00,drift
AWS_DIU,2021-04-14T00:00:00,drift
AWS_DIU,2021-04-14T01:00:00,drift
AWS_DIU,2021-04-14T02:00:00,drift
AWS_DIU,2021-04-14T03:00:00,drift
AWS_DIU,2021-04-14T04:00:00,drift
AWS_DIU,2021-04-14T05:00:00,drift
AWS_DIU,2021-04-14T06:00:00,drift
AWS_DIU,2021-04-14T07:00:00,drift
AWS_DIU,2021-04-14T08:00:00,drift
AWS_DIU,2021-04-14T09:00:00,drift
AWS_DIU,2021-04-14T10:00:00,drift
AWS_DIU,2021-04-14T11:00:00,drift
AWS_DIU,2021-04-14T12:00:00,drift
AWS_DIU,2021-04-14T13:00:00,drift
AWS_DIU,2021-04-14T14:00:00,drift
AWS_DIU,2021-04-14T15:00:00,drift
AWS_DIU,2021-04-14T16:00:00,drift
AWS_DIU,2021-04-14T17:00:00,drift
AWS_DIU,2021-04-14T18:00:00,drift
AWS_DIU,2021-04-14T19:00:00,drift
AWS_DIU,2021-04-20T05:00:00,dropout
AWS_DIU,2021-04-22T09:00:00,drift
AWS_DIU,2021-04-22T10:00:00,drift
AWS_DIU,2021-04-22T11:00:00,drift
AWS_DIU,2021-04-22T12:00:00,drift
AWS_DIU,2021-04-22T13:00:00,drift
AWS_DIU,2021-04-22T14:00:00,drift
AWS_DIU,2021-04-22T15:00:00,drift
AWS_DIU,2021-04-22T16:00:00,drift
AWS_DIU,2021-04-22T17:00:00,drift
AWS_DIU,2021-04-22T18:00:00,drift
AWS_DIU,2021-04-22T19:00:00,drift
AWS_DIU,2021-04-22T20:00:00,drift
AWS_DIU,2021-04-22T21:00:00,drift
AWS_DIU,2021-04-22T22:00:00,drift
AWS_DIU,2021-04-22T23:00:00,drift
AWS_DIU,2021-04-23T00:00:00,drift
AWS_DIU,2021-04-23T01:00:00,drift
AWS_DIU,2021-04-23T02:00:00,drift
AWS_DIU,2021-04-23T03:00:00,drift
AWS_DIU,2021-04-23T04:00:00,drift
AWS_DIU,2021-04-23T05:00:00,drift
AWS_DIU,2021-04-23T06:00:00,drift
AWS_DIU,2021-04-23T07:00:00,drift
AWS_DIU,2021-04-23T08:00:00,drift
AWS_DIU,2021-04-23T09:00:00,drift
AWS_DIU,2021-04-23T10:00:00,drift
AWS_DIU,2021-04-23T11:00:00,drift
AWS_DIU,2021-04-23T12:00:00,drift
AWS_DIU,2021-04-23T13:00:00,drift
AWS_DIU,2021-04-23T14:00:00,drift
AWS_DIU,2021-04-24T21:00:00,drift
AWS_DIU,2021-04-24T22:00:00,drift
AWS_DIU,2021-04-24T23:00:00,drift
AWS_DIU,2021-04-25T00:00:00,drift
AWS_DIU,2021-04-25T01:00:00,drift
AWS_DIU,2021-04-25T02:00:00,drift
AWS_DIU,2021-04-25T03:00:00,drift
AWS_DIU,2021-04-25T04:00:00,drift
AWS_DIU,2021-04-25T05:00:00,drift
AWS_DIU,2021-04-25T06:00:00,drift
AWS_DIU,2021-04-25T07:00:00,drift
AWS_DIU,2021-04-25T08:00:00,drift
AWS_DIU,2021-04-25T09:00:00,drift
AWS_DIU,2021-04-25T10:00:00,drift
AWS_DIU,2021-04-25T11:00:00,drift
AWS_DIU,2021-04-25T12:00:00,drift
AWS_DIU,2021-04-25T13:00:00,drift
AWS_DIU,2021-04-25T14:00:00,drift
AWS_DIU,2021-04-25T15:00:00,drift
AWS_DIU,2021-04-25T16:00:00,drift
AWS_DIU,2021-04-26T00:00:00,spike
AWS_DIU,2021-04-28T01:00:00,drift
AWS_DIU,2021-04-28T02:00:00,drift
AWS_DIU,2021-04-28T03:00:00,drift
AWS_DIU,2021-04-28T04:00:00,drift
AWS_DIU,2021-04-28T05:00:00,drift
AWS_DIU,2021-04-28T06:00:00,drift
AWS_DIU,2021-04-28T07:00:00,drift
AWS_DIU,2021-04-28T08:00:00,drift
AWS_DIU,2021-04-28T09:00:00,drift
AWS_DIU,2021-04-28T10:00:00,drift
AWS_DIU,2021-04-28T11:00:00,drift
