station_id,timestamp,fault_type,temperature_c_true,temperature_c_corrected,temperature_c_abs_err,pressure_hpa_true,pressure_hpa_corrected,pressure_hpa_abs_err,humidity_pct_true,humidity_pct_corrected,humidity_pct_abs_err
AWS_DIU,2021-01-06T01:00:00,drift,15.59,14.59,1.0,1012.22,1012.88,0.6599999999999682,66.13,72.73,6.6000000000000085
AWS_DIU,2021-01-06T02:00:00,drift,15.54,14.56,0.9799999999999986,1012.82,1013.45,0.6299999999999955,67.02,73.73,6.710000000000008
AWS_DIU,2021-01-06T03:00:00,drift,16.94,16.06,0.8800000000000026,1013.63,1014.12,0.4900000000000091,61.09,68.71,7.61999999999999
AWS_DIU,2021-01-06T04:00:00,drift,19.49,17.59,1.8999999999999986,1014.24,1015.23,0.9900000000000091,52.41,62.28,9.870000000000005
AWS_DIU,2021-01-06T05:00:00,drift,22.14,21.02,1.120000000000001,1014.36,1014.92,0.5599999999999454,44.23,51.67,7.440000000000005
AWS_DIU,2021-01-06T06:00:00,drift,24.34,23.14,1.1999999999999993,1013.67,1014.14,0.4700000000000273,35.11,41.46,6.350000000000001
AWS_DIU,2021-01-09T23:00:00,dropout,19.99,18.69,1.2999999999999972,1009.35,1009.76,0.40999999999996817,69.49,73.46,3.969999999999999
AWS_DIU,2021-01-11T04:00:00,spike,24.94,23.34,1.6000000000000014,1012.37,1012.78,0.40999999999996817,58.86,61.95,3.0900000000000034
AWS_DIU,2021-01-12T01:00:00,drift,21.14,19.73,1.4100000000000001,1011.65,1012.12,0.4700000000000273,62.27,62.44,0.1699999999999946
AWS_DIU,2021-01-12T02:00:00,drift,20.79,19.17,1.6199999999999974,1012.35,1013.73,1.3799999999999955,62.39,66.29,3.9000000000000057
AWS_DIU,2021-01-12T03:00:00,drift,21.94,20.83,1.110000000000003,1013.26,1014.59,1.330000000000041,58.71,60.02,1.3100000000000023
AWS_DIU,2021-01-12T04:00:00,drift,24.44,22.98,1.4600000000000009,1013.97,1014.38,0.40999999999996817,52.32,56.27,3.950000000000003
AWS_DIU,2021-01-12T05:00:00,drift,27.14,25.46,1.6799999999999997,1014.08,1014.62,0.5399999999999636,48.17,51.31,3.1400000000000006
AWS_DIU,2021-01-12T06:00:00,drift,29.29,27.78,1.509999999999998,1013.7,1014.26,0.5599999999999454,44.45,46.55,2.0999999999999943
AWS_DIU,2021-01-12T07:00:00,drift,30.64,27.86,2.780000000000001,1012.7,1012.71,0.009999999999990905,41.0,42.1,1.1000000000000014
AWS_DIU,2021-01-12T08:00:00,drift,31.69,28.79,2.900000000000002,1011.41,1011.32,0.08999999999991815,36.34,40.39,4.049999999999997
AWS_DIU,2021-01-12T09:00:00,drift,31.94,29.36,2.580000000000002,1010.32,1010.28,0.04000000000007731,33.15,37.61,4.460000000000001
AWS_DIU,2021-01-12T10:00:00,drift,31.04,29.48,1.5599999999999987,1010.01,1009.98,0.029999999999972715,38.32,37.09,1.2299999999999969
AWS_DIU,2021-01-12T11:00:00,drift,29.64,28.99,0.6500000000000021,1009.6,1009.86,0.2599999999999909,49.6,38.26,11.340000000000003
AWS_DIU,2021-01-12T12:00:00,drift,28.59,27.34,1.25,1009.8,1010.49,0.6900000000000546,50.91,41.97,8.939999999999998
AWS_DIU,2021-01-12T13:00:00,drift,27.19,25.97,1.2200000000000024,1010.39,1011.54,1.1499999999999773,57.38,44.02,13.36
AWS_DIU,2021-01-12T14:00:00,drift,24.89,25.81,0.9199999999999982,1010.98,1012.5,1.5199999999999818,50.11,44.13,5.979999999999997
AWS_DIU,2021-01-12T15:00:00,drift,25.34,24.44,0.8999999999999986,1011.68,1012.04,0.36000000000001364,43.65,44.63,0.980000000000004
AWS_DIU,2021-01-12T16:00:00,drift,24.34,24.07,0.2699999999999996,1012.37,1012.73,0.36000000000001364,45.88,42.58,3.3000000000000043
AWS_DIU,2021-01-12T17:00:00,drift,23.94,23.51,0.4299999999999997,1012.67,1012.99,0.32000000000005,45.17,43.98,1.1900000000000048
AWS_DIU,2021-01-12T18:00:00,drift,23.64,22.89,0.75,1012.67,1012.97,0.3000000000000682,44.35,46.72,2.3699999999999974
AWS_DIU,2021-01-12T19:00:00,drift,23.24,22.24,1.0,1012.27,1012.68,0.40999999999996817,43.65,48.7,5.050000000000004
AWS_DIU,2021-01-12T20:00:00,drift,22.79,21.73,1.0599999999999987,1012.06,1012.5,0.44000000000005457,44.55,49.73,5.18
AWS_DIU,2021-01-12T21:00:00,drift,22.34,23.4,1.0599999999999987,1011.66,1010.42,1.240000000000009,46.1,50.3,4.199999999999996
AWS_DIU,2021-01-12T22:00:00,drift,21.84,21.86,0.019999999999999574,1011.36,1010.52,0.8400000000000318,47.84,55.52,7.68
AWS_DIU,2021-01-12T23:00:00,drift,21.39,20.21,1.1799999999999997,1011.16,1011.54,0.37999999999999545,49.5,52.27,2.770000000000003
AWS_DIU,2021-01-13T00:00:00,drift,20.94,19.71,1.2300000000000004,1011.15,1011.41,0.2599999999999909,54.39,59.58,5.189999999999998
AWS_DIU,2021-01-13T01:00:00,drift,20.44,18.82,1.620000000000001,1011.75,1012.01,0.2599999999999909,52.31,62.31,10.0
AWS_DIU,2021-01-13T02:00:00,drift,20.14,18.4,1.740000000000002,1012.55,1012.82,0.2700000000000955,50.17,64.3,14.129999999999995
AWS_DIU,2021-01-13T03:00:00,drift,21.19,20.22,0.9700000000000024,1012.95,1014.13,1.17999999999995,47.98,52.16,4.18
AWS_DIU,2021-01-13T04:00:00,drift,23.79,22.65,1.1400000000000006,1013.67,1014.58,0.9100000000000819,43.51,44.26,0.75
AWS_DIU,2021-01-13T05:00:00,drift,26.54,25.02,1.5199999999999996,1013.58,1014.29,0.7099999999999227,37.93,41.31,3.3800000000000026
AWS_DIU,2021-01-13T06:00:00,frozen,28.59,26.82,1.7699999999999996,1012.89,1013.17,0.2799999999999727,32.98,37.96,4.980000000000004
AWS_DIU,2021-01-13T07:00:00,frozen,29.84,28.38,1.4600000000000009,1011.5,1011.59,0.09000000000003183,29.88,33.91,4.029999999999998
AWS_DIU,2021-01-13T08:00:00,frozen,30.39,29.19,1.1999999999999993,1010.21,1010.22,0.009999999999990905,29.83,32.02,2.190000000000005
AWS_DIU,2021-01-13T09:00:00,frozen,29.74,29.32,0.41999999999999815,1009.21,1009.21,0.0,40.36,32.77,7.589999999999996
AWS_DIU,2021-01-13T10:00:00,frozen,28.24,28.84,0.6000000000000014,1008.7,1008.73,0.029999999999972715,52.62,39.09,13.529999999999994
AWS_DIU,2021-01-15T23:00:00,drift,17.29,17.38,0.08999999999999986,1007.64,1008.02,0.37999999999999545,49.91,55.07,5.160000000000004
AWS_DIU,2021-01-16T00:00:00,drift,16.24,17.42,1.1800000000000033,1007.63,1007.96,0.3300000000000409,61.13,59.37,1.7600000000000051
AWS_DIU,2021-01-16T01:00:00,drift,16.39,16.76,0.370000000000001,1008.33,1008.66,0.32999999999992724,60.55,61.19,0.6400000000000006
AWS_DIU,2021-01-16T02:00:00,drift,16.09,16.58,0.48999999999999844,1008.93,1009.2,0.2700000000000955,63.2,61.27,1.9299999999999997
AWS_DIU,2021-01-16T03:00:00,drift,19.49,18.62,0.8699999999999974,1009.55,1009.88,0.3300000000000409,52.06,53.73,1.6699999999999946
AWS_DIU,2021-01-16T04:00:00,drift,22.64,22.06,0.5800000000000018,1010.27,1010.46,0.19000000000005457,42.33,42.52,0.19000000000000483
AWS_DIU,2021-01-16T05:00:00,drift,25.64,25.32,0.3200000000000003,1010.58,1010.63,0.049999999999954525,36.44,35.7,0.7399999999999949
AWS_DIU,2021-01-16T06:00:00,drift,27.24,24.86,2.379999999999999,1009.89,1009.62,0.2699999999999818,34.75,34.42,0.3299999999999983
AWS_DIU,2021-01-16T07:00:00,drift,27.59,25.59,2.0,1008.79,1008.63,0.15999999999996817,38.1,30.51,7.59
AWS_DIU,2021-01-16T08:00:00,drift,27.64,25.9,1.740000000000002,1007.5,1007.36,0.13999999999998636,41.5,32.54,8.96
AWS_DIU,2021-01-17T12:00:00,spike,24.49,22.47,2.0199999999999996,1007.58,1007.9,0.31999999999993634,67.54,66.52,1.0200000000000102
AWS_DIU,2021-01-17T16:00:00,drift,20.59,20.39,0.1999999999999993,1010.05,1010.28,0.2300000000000182,88.6,78.0,10.599999999999994
AWS_DIU,2021-01-17T17:00:00,drift,19.84,20.28,0.4400000000000013,1010.15,1010.38,0.2300000000000182,88.53,78.14,10.39
AWS_DIU,2021-01-17T18:00:00,drift,19.14,19.59,0.4499999999999993,1010.15,1010.29,0.13999999999998636,88.48,80.34,8.14
AWS_DIU,2021-01-17T19:00:00,drift,18.04,18.75,0.7100000000000009,1009.74,1010.03,0.2899999999999636,89.23,83.04,6.189999999999998
AWS_DIU,2021-01-17T20:00:00,drift,17.49,20.08,2.59,1009.54,1008.48,1.0599999999999454,88.34,72.3,16.040000000000006
AWS_DIU,2021-01-17T21:00:00,drift,17.24,19.06,1.8200000000000003,1009.24,1008.45,0.7899999999999636,87.19,65.11,22.08
AWS_DIU,2021-01-17T22:00:00,drift,16.44,18.08,1.639999999999997,1009.03,1009.55,0.5199999999999818,89.11,60.09,29.019999999999996
AWS_DIU,2021-01-17T23:00:00,drift,15.89,17.8,1.9100000000000001,1009.03,1009.58,0.5500000000000682,87.35,60.04,27.309999999999995
AWS_DIU,2021-01-18T00:00:00,drift,15.79,17.5,1.7100000000000009,1009.53,1009.77,0.2400000000000091,90.51,68.78,21.730000000000004
AWS_DIU,2021-01-18T01:00:00,drift,14.99,16.36,1.3699999999999992,1010.02,1009.76,0.2599999999999909,88.41,75.33,13.079999999999998
AWS_DIU,2021-01-18T02:00:00,drift,15.09,16.25,1.1600000000000001,1010.72,1011.14,0.4199999999999591,84.19,73.7,10.489999999999995
AWS_DIU,2021-01-18T03:00:00,drift,18.54,18.56,0.019999999999999574,1011.64,1011.97,0.3300000000000409,66.54,63.46,3.0800000000000054
AWS_DIU,2021-01-18T04:00:00,drift,21.29,20.34,0.9499999999999993,1012.55,1013.21,0.6600000000000819,50.48,58.33,7.850000000000001
AWS_DIU,2021-01-18T05:00:00,drift,24.24,22.84,1.3999999999999986,1012.97,1013.35,0.37999999999999545,43.35,48.16,4.809999999999995
AWS_DIU,2021-01-18T06:00:00,drift,26.44,24.6,1.8399999999999999,1012.58,1012.69,0.11000000000001364,39.97,42.16,2.1899999999999977
AWS_DIU,2021-01-18T07:00:00,drift,27.19,25.78,1.4100000000000001,1011.49,1011.55,0.05999999999994543,42.33,38.54,3.789999999999999
AWS_DIU,2021-01-18T08:00:00,drift,27.04,26.29,0.75,1010.39,1010.38,0.009999999999990905,46.77,38.26,8.510000000000005
AWS_DIU,2021-01-18T09:00:00,drift,26.74,26.31,0.4299999999999997,1009.49,1009.6,0.11000000000001364,46.84,39.83,7.010000000000005
AWS_DIU,2021-01-18T10:00:00,drift,26.24,25.92,0.31999999999999673,1008.99,1009.31,0.31999999999993634,46.55,45.91,0.6400000000000006
AWS_DIU,2021-01-18T11:00:00,drift,25.74,24.79,0.9499999999999993,1008.88,1009.51,0.6299999999999955,49.85,53.99,4.140000000000001
AWS_DIU,2021-01-18T12:00:00,drift,24.99,23.24,1.75,1009.28,1010.43,1.1499999999999773,54.88,59.35,4.469999999999999
AWS_DIU,2021-01-18T13:00:00,drift,22.84,23.56,0.7199999999999989,1009.77,1009.67,0.10000000000002274,69.38,60.13,9.249999999999993
AWS_DIU,2021-01-18T14:00:00,drift,21.34,22.66,1.3200000000000003,1010.46,1010.37,0.09000000000003183,80.46,61.68,18.779999999999994
AWS_DIU,2021-01-18T15:00:00,drift,20.49,21.44,0.9500000000000028,1011.15,1011.05,0.10000000000002274,85.05,66.59,18.459999999999994
AWS_DIU,2021-01-18T16:00:00,drift,19.99,20.37,0.38000000000000256,1011.15,1011.17,0.01999999999998181,87.72,69.33,18.39
AWS_DIU,2021-01-18T17:00:00,drift,20.49,19.45,1.0399999999999991,1011.35,1011.41,0.05999999999994543,85.85,67.92,17.929999999999993
AWS_DIU,2021-01-18T18:00:00,drift,18.69,19.04,0.34999999999999787,1011.04,1011.08,0.04000000000007731,90.42,63.53,26.89
AWS_DIU,2021-01-18T19:00:00,drift,17.64,18.76,1.120000000000001,1010.54,1010.7,0.16000000000008185,90.06,61.39,28.67
AWS_DIU,2021-01-18T20:00:00,drift,17.04,20.37,3.330000000000002,1010.23,1009.78,0.4500000000000455,88.59,57.13,31.46
AWS_DIU,2021-01-19T11:00:00,dropout,26.19,27.11,0.9199999999999982,1009.19,1009.1,0.09000000000003183,45.34,51.56,6.219999999999999
AWS_DIU,2021-01-19T13:00:00,frozen,23.09,23.36,0.2699999999999996,1010.07,1010.2,0.12999999999999545,68.99,58.6,10.389999999999993
AWS_DIU,2021-01-19T14:00:00,frozen,21.94,22.37,0.4299999999999997,1010.66,1011.72,1.0600000000000591,80.04,60.75,19.290000000000006
AWS_DIU,2021-01-19T15:00:00,frozen,20.34,22.46,2.120000000000001,1011.35,1012.77,1.419999999999959,87.75,66.02,21.730000000000004
AWS_DIU,2021-01-19T16:00:00,frozen,22.64,20.14,2.5,1011.66,1011.8,0.13999999999998636,70.22,75.32,5.099999999999994
AWS_DIU,2021-01-19T17:00:00,frozen,19.94,20.14,0.1999999999999993,1011.85,1011.98,0.12999999999999545,80.79,68.57,12.220000000000013
AWS_DIU,2021-01-19T18:00:00,frozen,18.59,19.5,0.9100000000000001,1011.64,1011.73,0.09000000000003183,89.28,62.08,27.200000000000003
AWS_DIU,2021-01-19T19:00:00,frozen,18.64,18.84,0.1999999999999993,1011.34,1011.39,0.049999999999954525,78.82,60.28,18.539999999999992
AWS_DIU,2021-01-20T14:00:00,dropout,21.39,22.92,1.5300000000000011,1012.06,1013.54,1.4800000000000182,72.95,57.63,15.32
AWS_DIU,2021-01-21T02:00:00,dropout,17.84,16.53,1.3099999999999987,1012.34,1012.84,0.5,50.75,62.26,11.509999999999998
AWS_DIU,2021-01-21T10:00:00,drift,26.69,26.48,0.21000000000000085,1009.69,1010.3,0.6099999999999,43.88,42.61,1.2700000000000031
AWS_DIU,2021-01-21T11:00:00,drift,26.29,25.92,0.36999999999999744,1009.69,1010.29,0.599999999999909,45.96,44.55,1.4100000000000037
AWS_DIU,2021-01-21T12:00:00,drift,25.44,24.75,0.6900000000000013,1010.08,1010.57,0.4900000000000091,50.74,52.31,1.5700000000000003
AWS_DIU,2021-01-21T13:00:00,drift,23.69,23.32,0.370000000000001,1010.57,1011.86,1.2899999999999636,62.24,58.13,4.109999999999999
AWS_DIU,2021-01-21T14:00:00,drift,22.74,23.36,0.620000000000001,1011.16,1012.71,1.5500000000000682,68.48,61.38,7.100000000000001
AWS_DIU,2021-01-21T15:00:00,drift,21.79,22.07,0.28000000000000114,1011.66,1012.02,0.36000000000001364,70.06,65.74,4.320000000000007
AWS_DIU,2021-01-21T16:00:00,drift,20.99,21.61,0.620000000000001,1012.15,1012.54,0.38999999999998636,66.4,69.68,3.280000000000001
AWS_DIU,2021-01-21T17:00:00,drift,20.19,21.11,0.9199999999999982,1012.25,1012.57,0.32000000000005,66.23,72.38,6.1499999999999915
AWS_DIU,2021-01-21T18:00:00,drift,19.24,20.13,0.8900000000000006,1012.04,1012.25,0.21000000000003638,68.9,70.49,1.5899999999999892
AWS_DIU,2021-01-21T19:00:00,drift,18.44,18.96,0.5199999999999996,1011.64,1011.69,0.05000000000006821,72.66,68.34,4.319999999999993
AWS_DIU,2021-01-21T20:00:00,drift,17.84,19.6,1.7600000000000016,1011.24,1009.96,1.2799999999999727,76.19,66.85,9.340000000000003
AWS_DIU,2021-01-21T21:00:00,drift,17.24,17.48,0.240000000000002,1010.83,1011.2,0.37000000000000455,74.86,66.13,8.730000000000004
AWS_DIU,2021-01-21T22:00:00,drift,16.99,17.17,0.18000000000000327,1010.13,1010.56,0.42999999999995,66.21,65.85,0.35999999999999943
AWS_DIU,2021-01-21T23:00:00,drift,16.89,17.12,0.23000000000000043,1009.83,1010.22,0.38999999999998636,61.91,65.16,3.25
AWS_DIU,2021-01-22T00:00:00,drift,16.79,17.22,0.4299999999999997,1010.23,1010.72,0.4900000000000091,62.93,65.21,2.279999999999994
AWS_DIU,2021-01-22T01:00:00,drift,16.74,17.06,0.3200000000000003,1010.73,1011.23,0.5,62.29,65.62,3.3300000000000054
AWS_DIU,2021-01-22T02:00:00,drift,16.69,17.0,0.3099999999999987,1011.63,1012.1,0.4700000000000273,61.65,66.18,4.530000000000008
AWS_DIU,2021-01-22T03:00:00,drift,19.69,18.73,0.9600000000000009,1012.25,1012.71,0.4600000000000364,51.24,60.29,9.049999999999997
AWS_DIU,2021-01-22T04:00:00,drift,22.99,20.72,2.2699999999999996,1012.96,1013.66,0.6999999999999318,43.43,55.11,11.68
AWS_DIU,2021-01-22T05:00:00,drift,26.19,23.24,2.950000000000003,1013.28,1013.58,0.3000000000000682,38.09,48.18,10.089999999999996
AWS_DIU,2021-01-22T06:00:00,drift,28.09,25.17,2.919999999999998,1012.69,1012.72,0.029999999999972715,34.76,44.84,10.080000000000005
AWS_DIU,2021-01-22T07:00:00,drift,28.89,26.46,2.4299999999999997,1011.8,1011.46,0.33999999999991815,34.07,42.68,8.61
AWS_DIU,2021-01-22T08:00:00,drift,28.74,27.18,1.5599999999999987,1010.8,1010.14,0.6599999999999682,39.06,38.91,0.15000000000000568
AWS_DIU,2021-01-22T09:00:00,drift,28.04,27.12,0.9199999999999982,1009.7,1009.04,0.6600000000000819,43.4,41.48,1.9200000000000017
AWS_DIU,2021-01-22T10:00:00,drift,27.29,27.94,0.6500000000000021,1008.99,1008.87,0.12000000000000455,45.64,49.03,3.3900000000000006
AWS_DIU,2021-01-23T21:00:00,frozen,19.09,19.34,0.25,1011.24,1009.75,1.490000000000009,68.42,81.3,12.879999999999995
AWS_DIU,2021-01-23T22:00:00,frozen,19.04,18.5,0.5399999999999991,1010.84,1011.16,0.31999999999993634,71.13,77.1,5.969999999999999
AWS_DIU,2021-01-23T23:00:00,frozen,18.99,18.32,0.6699999999999982,1010.74,1011.1,0.36000000000001364,72.52,75.31,2.7900000000000063
AWS_DIU,2021-01-24T00:00:00,frozen,18.24,18.0,0.23999999999999844,1011.04,1011.35,0.3100000000000591,82.93,83.38,0.44999999999998863
AWS_DIU,2021-01-24T07:00:00,frozen,28.39,27.86,0.5300000000000011,1012.99,1013.29,0.2999999999999545,24.27,21.04,3.2300000000000004
AWS_DIU,2021-01-24T08:00:00,frozen,28.99,28.59,0.3999999999999986,1011.9,1012.21,0.3100000000000591,23.12,19.91,3.210000000000001
AWS_DIU,2021-01-24T09:00:00,frozen,28.99,29.09,0.10000000000000142,1011.1,1011.38,0.2799999999999727,24.59,18.97,5.620000000000001
AWS_DIU,2021-01-24T10:00:00,frozen,27.59,27.62,0.030000000000001137,1010.79,1010.75,0.03999999999996362,35.2,27.59,7.610000000000003
AWS_DIU,2021-01-24T11:00:00,frozen,26.19,28.05,1.8599999999999994,1010.98,1010.9,0.08000000000004093,37.71,27.05,10.66
AWS_DIU,2021-01-24T12:00:00,frozen,24.64,26.28,1.6400000000000006,1011.37,1011.32,0.049999999999954525,38.29,34.15,4.140000000000001
AWS_DIU,2021-01-24T13:00:00,spike,22.24,23.37,1.1300000000000026,1011.66,1012.67,1.009999999999991,49.08,47.76,1.3200000000000003
AWS_DIU,2021-01-25T12:00:00,spike,24.34,23.71,0.629999999999999,1011.57,1012.41,0.8399999999999181,37.31,30.79,6.520000000000003
AWS_DIU,2021-01-27T12:00:00,dropout,24.39,23.43,0.9600000000000009,1010.47,1011.32,0.8500000000000227,45.9,38.41,7.490000000000002
AWS_DIU,2021-02-01T00:00:00,frozen,17.99,17.04,0.9499999999999993,1013.13,1013.61,0.4800000000000182,44.73,52.93,8.200000000000003
AWS_DIU,2021-02-01T01:00:00,frozen,18.14,16.42,1.7199999999999989,1013.83,1014.3,0.4699999999999136,47.31,53.7,6.390000000000001
AWS_DIU,2021-02-01T02:00:00,frozen,18.09,16.01,2.0799999999999983,1014.73,1015.19,0.4600000000000364,50.13,56.31,6.18
AWS_DIU,2021-02-01T03:00:00,frozen,20.39,19.07,1.3200000000000003,1015.44,1015.9,0.4599999999999227,45.71,50.85,5.140000000000001
AWS_DIU,2021-02-01T04:00:00,frozen,24.09,22.62,1.4699999999999989,1016.16,1016.62,0.4600000000000364,38.26,41.82,3.5600000000000023
AWS_DIU,2021-02-01T05:00:00,frozen,27.19,25.77,1.4200000000000017,1016.58,1017.14,0.5599999999999454,34.16,36.04,1.8800000000000026
AWS_DIU,2021-02-01T06:00:00,frozen,28.94,27.91,1.0300000000000011,1016.19,1016.65,0.4599999999999227,32.86,32.6,0.259999999999998
AWS_DIU,2021-02-01T07:00:00,frozen,29.74,28.79,0.9499999999999993,1015.3,1015.74,0.44000000000005457,32.65,33.29,0.6400000000000006
AWS_DIU,2021-02-01T22:00:00,dropout,19.44,19.35,0.08999999999999986,1013.24,1013.77,0.5299999999999727,41.85,44.93,3.0799999999999983
AWS_DIU,2021-02-02T22:00:00,dropout,21.99,20.67,1.3199999999999967,1012.16,1011.64,0.5199999999999818,31.13,47.5,16.37
AWS_DIU,2021-02-04T15:00:00,dropout,21.99,22.44,0.45000000000000284,1013.36,1013.35,0.009999999999990905,86.54,70.24,16.30000000000001
AWS_DIU,2021-02-06T19:00:00,dropout,21.29,20.66,0.629999999999999,1013.15,1013.52,0.37000000000000455,25.42,34.13,8.71
AWS_DIU,2021-02-10T04:00:00,dropout,23.99,23.46,0.5299999999999976,1012.17,1012.66,0.4900000000000091,33.03,37.26,4.229999999999997
AWS_DIU,2021-02-11T03:00:00,dropout,20.84,20.66,0.17999999999999972,1011.35,1011.55,0.1999999999999318,51.89,49.51,2.3800000000000026
AWS_DIU,2021-02-14T02:00:00,drift,18.64,19.54,0.8999999999999986,1012.34,1012.74,0.39999999999997726,73.65,84.67,11.019999999999996
AWS_DIU,2021-02-14T03:00:00,drift,21.04,20.73,0.3099999999999987,1012.95,1013.44,0.4900000000000091,64.09,80.56,16.47
AWS_DIU,2021-02-14T04:00:00,drift,24.54,22.87,1.6699999999999982,1013.57,1014.12,0.5499999999999545,50.34,71.94,21.599999999999994
AWS_DIU,2021-02-14T05:00:00,drift,27.94,25.54,2.400000000000002,1013.89,1014.37,0.4800000000000182,37.33,60.33,23.0
AWS_DIU,2021-02-14T06:00:00,drift,29.99,27.94,2.049999999999997,1013.4,1013.73,0.3300000000000409,31.24,46.4,15.16
AWS_DIU,2021-02-14T07:00:00,drift,30.34,29.14,1.1999999999999993,1012.5,1012.77,0.2699999999999818,35.27,40.92,5.649999999999999
AWS_DIU,2021-02-14T08:00:00,drift,29.94,29.39,0.5500000000000007,1011.4,1011.58,0.18000000000006366,43.64,40.32,3.3200000000000003
AWS_DIU,2021-02-14T09:00:00,drift,29.74,26.66,3.0799999999999983,1010.3,1009.95,0.34999999999990905,46.16,48.94,2.780000000000001
AWS_DIU,2021-02-14T10:00:00,drift,29.69,26.28,3.41,1009.8,1009.84,0.04000000000007731,44.56,48.57,4.009999999999998
AWS_DIU,2021-02-14T11:00:00,drift,29.14,25.92,3.219999999999999,1009.7,1010.07,0.37000000000000455,42.6,49.59,6.990000000000002
AWS_DIU,2021-02-14T12:00:00,drift,27.29,25.29,2.0,1010.19,1010.93,0.7399999999998954,50.58,52.85,2.270000000000003
AWS_DIU,2021-02-14T13:00:00,drift,25.39,24.87,0.5199999999999996,1010.38,1010.65,0.2699999999999818,61.44,61.2,0.23999999999999488
AWS_DIU,2021-02-14T14:00:00,drift,24.09,23.82,0.2699999999999996,1010.97,1011.24,0.2699999999999818,66.83,67.73,0.9000000000000057
AWS_DIU,2021-02-14T15:00:00,drift,23.49,23.39,0.09999999999999787,1011.67,1011.83,0.16000000000008185,66.7,70.12,3.4200000000000017
AWS_DIU,2021-02-14T16:00:00,drift,22.59,22.68,0.08999999999999986,1012.26,1012.32,0.06000000000005912,69.33,74.12,4.790000000000006
AWS_DIU,2021-02-14T17:00:00,drift,21.79,22.31,0.5199999999999996,1012.26,1012.34,0.08000000000004093,73.02,74.62,1.6000000000000085
AWS_DIU,2021-02-14T18:00:00,drift,21.04,22.16,1.120000000000001,1011.95,1012.03,0.07999999999992724,72.89,74.07,1.1799999999999926
AWS_DIU,2021-02-19T06:00:00,frozen,29.59,27.35,2.2399999999999984,1014.5,1014.44,0.05999999999994543,40.06,46.12,6.059999999999995
AWS_DIU,2021-02-19T07:00:00,frozen,29.94,28.28,1.6600000000000001,1013.8,1013.48,0.31999999999993634,41.2,40.39,0.8100000000000023
AWS_DIU,2021-02-19T08:00:00,frozen,28.39,28.77,0.379999999999999,1013.19,1012.47,0.7200000000000273,49.28,38.09,11.189999999999998
AWS_DIU,2021-02-19T09:00:00,frozen,27.84,30.02,2.1799999999999997,1012.29,1012.12,0.16999999999995907,48.2,43.74,4.460000000000001
AWS_DIU,2021-02-19T10:00:00,frozen,27.69,29.76,2.0700000000000003,1011.59,1011.45,0.13999999999998636,48.62,43.31,5.309999999999995
AWS_DIU,2021-02-20T03:00:00,spike,23.74,22.88,0.8599999999999994,1014.66,1015.64,0.9800000000000182,45.27,48.82,3.549999999999997
AWS_DIU,2021-02-20T07:00:00,frozen,29.49,28.32,1.1699999999999982,1014.2,1013.65,0.5500000000000682,37.89,35.77,2.1199999999999974
